2016.05.02,00:00,154.890,155.738,154.882,155.526,20857
2016.05.02,04:00,155.526,155.809,155.504,155.705,16008
2016.05.02,08:00,155.708,156.045,155.334,155.505,17169
2016.05.02,12:00,155.505,156.550,155.399,156.390,19518
2016.05.02,16:00,156.391,156.643,156.077,156.201,28033
2016.05.02,20:00,156.201,156.358,156.060,156.099,12933
2016.05.03,00:00,156.100,156.151,155.556,155.680,9616
2016.05.03,04:00,155.677,155.989,155.443,155.558,14004
2016.05.03,08:00,155.558,156.055,155.275,155.510,26887
2016.05.03,12:00,155.504,155.721,154.672,155.026,27343
2016.05.03,16:00,155.023,155.041,154.412,154.814,30369
2016.05.03,20:00,154.814,155.064,154.589,154.878,15714
2016.05.04,00:00,154.877,156.140,154.877,155.043,14272
2016.05.04,04:00,155.045,155.907,155.016,155.859,14618
2016.05.04,08:00,155.861,155.941,154.699,154.708,22232
2016.05.04,12:00,154.704,154.864,154.398,154.533,27029
2016.05.04,16:00,154.534,155.381,154.420,155.150,31835
2016.05.04,20:00,155.151,155.335,154.907,155.056,13943
2016.05.05,00:00,155.056,155.449,155.039,155.373,7966
2016.05.05,04:00,155.370,155.565,155.305,155.453,9341
2016.05.05,08:00,155.454,155.755,155.096,155.610,19124
2016.05.05,12:00,155.610,155.844,154.864,155.048,23737
2016.05.05,16:00,155.048,155.746,154.853,155.403,28752
2016.05.05,20:00,155.405,155.415,155.112,155.339,12800
2016.05.06,00:00,155.338,155.608,155.303,155.347,10057
2016.05.06,04:00,155.345,155.497,154.996,155.142,12763
2016.05.06,08:00,155.142,155.226,154.609,154.901,20760
2016.05.06,12:00,154.902,155.262,153.621,153.951,25399
2016.05.06,16:00,153.953,154.651,153.854,154.234,34366
2016.05.06,20:00,154.238,154.698,154.143,154.492,15175
2016.05.09,00:00,154.317,155.133,154.314,154.917,11283
2016.05.09,04:00,154.917,155.105,154.637,155.059,12732
2016.05.09,08:00,155.059,155.672,154.420,155.650,23093
2016.05.09,12:00,155.652,156.411,155.390,156.181,24741
2016.05.09,16:00,156.179,156.421,155.942,156.078,27405
2016.05.09,20:00,156.077,156.382,155.946,156.028,10369
2016.05.10,00:00,156.029,156.487,156.029,156.300,10734
2016.05.10,04:00,156.300,156.793,156.128,156.705,17142
2016.05.10,08:00,156.708,157.528,156.514,157.376,20892
2016.05.10,12:00,157.370,157.908,157.216,157.543,26326
2016.05.10,16:00,157.546,157.859,157.254,157.723,25765
2016.05.10,20:00,157.722,157.848,157.631,157.772,9587
2016.05.11,00:00,157.772,157.981,157.631,157.700,10161
2016.05.11,04:00,157.703,157.818,156.891,157.159,15551
2016.05.11,08:00,157.158,157.280,156.505,156.694,20693
2016.05.11,12:00,156.694,157.308,156.394,156.920,20036
2016.05.11,16:00,156.923,157.295,156.479,156.979,26279
2016.05.11,20:00,156.982,157.008,156.544,156.599,11623
2016.05.12,00:00,156.603,156.706,156.243,156.533,10324
2016.05.12,04:00,156.532,157.174,156.437,157.141,13808
2016.05.12,08:00,157.143,157.412,156.664,157.259,21373
2016.05.12,12:00,157.255,158.288,157.235,158.062,26342
2016.05.12,16:00,158.069,158.475,157.045,157.579,30526
2016.05.12,20:00,157.579,157.745,157.213,157.481,13213
2016.05.13,00:00,157.480,157.639,157.094,157.210,11562
2016.05.13,04:00,157.209,157.274,156.917,157.157,15068
2016.05.13,08:00,157.155,157.182,156.232,156.663,24057
2016.05.13,12:00,156.659,157.368,156.572,156.849,24756
2016.05.13,16:00,156.851,157.215,156.308,156.393,30830
2016.05.13,20:00,156.395,156.639,155.957,156.011,14193
2016.05.16,00:00,155.823,156.164,155.658,156.128,11903
2016.05.16,04:00,156.129,156.557,156.021,156.204,13697
2016.05.16,08:00,156.204,156.433,155.945,156.182,18544
2016.05.16,12:00,156.184,156.557,155.968,156.529,18283
2016.05.16,16:00,156.531,156.990,156.319,156.962,21170
2016.05.16,20:00,156.961,157.073,156.777,156.979,9829
2016.05.17,00:00,156.979,157.812,156.935,157.360,12638
2016.05.17,04:00,157.360,157.919,157.326,157.776,15933
2016.05.17,08:00,157.775,158.964,157.701,158.612,22951
2016.05.17,12:00,158.610,158.901,157.885,158.039,22373
2016.05.17,16:00,158.042,158.191,157.262,157.791,28215
2016.05.17,20:00,157.790,157.876,157.581,157.811,12585
2016.05.18,00:00,157.803,157.854,157.173,157.189,11075
2016.05.18,04:00,157.190,157.904,157.006,157.392,17953
2016.05.18,08:00,157.390,158.314,157.383,157.841,20813
2016.05.18,12:00,157.840,159.286,157.524,159.244,24058
2016.05.18,16:00,159.244,160.409,159.210,160.277,32789
2016.05.18,20:00,160.277,160.862,160.144,160.832,24863
2016.05.19,00:00,160.829,160.923,160.508,160.577,11223
2016.05.19,04:00,160.577,160.785,160.210,160.433,16090
2016.05.19,08:00,160.433,161.621,160.191,161.220,26078
2016.05.19,12:00,161.223,161.370,160.465,160.658,24389
2016.05.19,16:00,160.671,160.794,160.123,160.473,36305
2016.05.19,20:00,160.476,160.800,160.399,160.635,14534
2016.05.20,00:00,160.636,160.685,160.350,160.588,9518
2016.05.20,04:00,160.589,160.730,160.490,160.605,14048
2016.05.20,08:00,160.605,161.046,160.267,160.756,22340
2016.05.20,12:00,160.764,160.997,160.394,160.693,24666
2016.05.20,16:00,160.696,160.827,160.225,160.354,27693
2016.05.20,20:00,160.354,160.371,159.508,159.664,13249
2016.05.23,00:00,159.710,159.829,159.189,159.240,11206
2016.05.23,04:00,159.237,159.581,159.008,159.527,16845
2016.05.23,08:00,159.526,159.600,158.484,159.310,24531
2016.05.23,12:00,159.309,159.371,158.214,158.250,25014
2016.05.23,16:00,158.249,158.633,158.079,158.370,26863
2016.05.23,20:00,158.371,158.435,158.032,158.192,10551
2016.05.24,00:00,158.194,158.398,158.084,158.270,10776
2016.05.24,04:00,158.272,158.660,158.222,158.317,14967
2016.05.24,08:00,158.319,159.428,158.106,159.220,23473
2016.05.24,12:00,159.221,160.354,159.183,160.235,26270
2016.05.24,16:00,160.234,160.976,160.123,160.845,29090
2016.05.24,20:00,160.842,161.037,160.775,160.931,12367
2016.05.25,00:00,160.933,161.011,160.761,160.908,11639
2016.05.25,04:00,160.904,160.984,160.427,160.744,13570
2016.05.25,08:00,160.745,161.516,160.453,161.465,23831
2016.05.25,12:00,161.455,162.233,160.958,162.221,26391
2016.05.25,16:00,162.220,162.512,161.841,161.849,29442
2016.05.25,20:00,161.849,162.210,161.849,161.873,13206
2016.05.26,00:00,161.875,162.040,160.937,161.103,12803
2016.05.26,04:00,161.101,161.534,160.914,161.446,15859
2016.05.26,08:00,161.446,162.162,161.167,161.450,23892
2016.05.26,12:00,161.450,161.964,161.396,161.397,26071
2016.05.26,16:00,161.398,161.495,160.738,160.879,31685
2016.05.26,20:00,160.879,161.064,160.706,160.999,12225
2016.05.27,00:00,161.001,161.113,160.696,161.090,10764
2016.05.27,04:00,161.087,161.405,161.043,161.148,12381
2016.05.27,08:00,161.148,161.261,160.524,160.696,19945
2016.05.27,12:00,160.700,160.900,160.142,160.373,21194
2016.05.27,16:00,160.373,160.936,160.274,160.870,22627
2016.05.27,20:00,160.872,161.330,160.758,161.185,14862
2016.05.30,00:00,161.243,162.108,161.206,161.776,14367
2016.05.30,04:00,161.777,162.614,161.734,162.398,14457
2016.05.30,08:00,162.396,162.875,162.178,162.189,18991
2016.05.30,12:00,162.189,162.738,162.067,162.496,13681
2016.05.30,16:00,162.496,162.665,162.265,162.612,10371
2016.05.30,20:00,162.615,162.708,162.499,162.645,8801
2016.05.31,00:00,162.636,162.707,162.133,162.569,11831
2016.05.31,04:00,162.568,163.876,162.567,163.105,18488
2016.05.31,08:00,163.105,163.361,161.551,161.887,26588
2016.05.31,12:00,161.893,162.879,161.888,162.853,25547
2016.05.31,16:00,162.855,162.893,160.404,160.634,31224
2016.05.31,20:00,160.639,160.672,159.837,160.308,18080
2016.06.01,00:00,160.309,160.489,159.847,159.952,11349
2016.06.01,04:00,159.952,160.645,159.952,160.038,15374
2016.06.01,08:00,160.041,160.043,158.794,158.862,31843
2016.06.01,12:00,158.862,159.191,157.339,157.347,31555
2016.06.01,16:00,157.339,158.142,157.212,158.133,35970
2016.06.01,20:00,158.133,158.165,157.698,157.876,15932
2016.06.02,00:00,157.877,157.944,157.480,157.612,13190
2016.06.02,04:00,157.612,157.795,156.941,157.641,24445
2016.06.02,08:00,157.633,157.751,156.998,157.399,28981
2016.06.02,12:00,157.398,157.722,157.102,157.133,28109
2016.06.02,16:00,157.130,157.311,156.564,156.951,31087
2016.06.02,20:00,156.941,157.208,156.842,157.004,11731
2016.06.03,00:00,156.996,157.171,156.731,157.027,11725
2016.06.03,04:00,157.022,157.223,156.325,156.488,19258
2016.06.03,08:00,156.477,157.146,156.433,157.079,24785
2016.06.03,12:00,157.079,157.260,155.983,156.288,25941
2016.06.03,16:00,156.294,156.650,154.848,154.943,41775
2016.06.03,20:00,154.946,154.995,154.571,154.757,17851
2016.06.06,00:00,154.093,154.527,152.935,153.460,21454
2016.06.06,04:00,153.459,154.270,153.379,154.048,19706
2016.06.06,08:00,154.050,154.844,153.498,154.652,27823
2016.06.06,12:00,154.654,154.890,153.876,154.402,25986
2016.06.06,16:00,154.405,155.401,154.207,154.636,34543
2016.06.06,20:00,154.633,155.633,154.576,155.272,18767
2016.06.07,00:00,155.262,155.534,154.979,155.154,11963
